ID,Ring-necked Dove,Black Cuckoo,Red-chested Cuckoo,Fiery-necked Nightjar,Green Wood Hoopoe,Crested Barbet,Cape Batis,Olive Bushshrike,Orange-breasted Bushshrike,Bokmakierie,Black-backed Puffback,Southern Boubou,Black-headed Oriole,Fork-tailed Drongo,African Paradise Flycatcher,Sabota Lark,Eastern Clapper Lark,Rufous-naped Lark,Dark-capped Bulbul,Sombre Greenbul,Long-billed Crombec,African Reed Warbler,Rattling Cisticola,Levaillants Cisticola,Tawny-flanked Prinia,Karoo Prinia,Bar-throated Apalis,Green-backed Camaroptera,Chestnut-vented Warbler,Cape White-eye,Karoo Scrub Robin,White-browed Scrub Robin,Cape Robin-Chat,White-browed Robin-Chat,Chorister Robin-Chat,Southern Double-collared Sunbird,White-bellied Sunbird,African Pipit,African Rock Pipit,Cape Bunting
0F0R5P,0.0017498549,0.0011357944,0.00014941438,0.0035514825,0.0021816937,8.931074e-05,2.4224307e-06,6.40703e-05,1.8733139e-05,8.982098e-06,5.074854e-05,0.0004867311,0.0024641035,0.00021261498,2.6650678e-06,3.63614e-05,7.584961e-05,0.00016835645,0.0030687838,1.980109e-05,3.4401903e-05,0.00018071348,0.00044644665,0.066963516,0.00010842276,4.677451e-06,7.1697934e-05,0.8442268,5.386905e-05,0.0006741034,2.7154438e-05,0.00046351858,0.064359754,4.8678237e-05,0.0011367904,2.1997674e-05,3.2534805e-05,0.0027521416,0.00015620921,0.002698828
0F7P79,0.99995077,4.9490026e-08,6.9514854e-08,8.869313e-06,7.1163226e-06,1.833374e-05,2.121126e-09,6.014719e-06,1.7822656e-07,1.14187305e-11,2.8095787e-06,2.1547383e-07,3.0726521e-09,9.8964374e-09,2.9012406e-07,1.1233394e-09,7.592129e-10,3.1747888e-08,1.1616029e-09,3.2333067e-09,4.894962e-06,1.0798837e-11,5.7043234e-08,2.986628e-08,5.7793823e-09,9.902759e-10,6.4898925e-10,9.017106e-08,1.6620099e-09,2.9038523e-08,3.414911e-08,1.432324e-09,1.3830469e-09,1.955217e-09,1.7341844e-08,1.914502e-09,5.2921095e-10,3.964193e-08,6.4915175e-09,8.680317e-09
0GFISU,0.99985003,9.491089e-08,3.1169968e-06,6.883238e-06,1.2549619e-05,4.9997693e-06,1.19088645e-05,1.9966166e-05,1.7907217e-07,1.1112309e-06,4.954655e-05,7.8509544e-08,1.6219525e-06,7.59211e-08,2.5956052e-08,1.9817694e-06,5.9825845e-07,4.4938994e-07,6.667338e-07,7.902889e-07,6.129521e-06,2.7979837e-11,5.2223822e-06,1.8508093e-06,1.036618e-08,8.95922e-07,4.953046e-08,6.6735616e-08,2.1855968e-09,7.664685e-08,1.40358725e-05,4.5339728e-09,7.303845e-10,2.3701127e-06,7.577975e-08,8.80018e-09,4.487197e-09,2.4891447e-06,2.4428703e-08,1.6777548e-08
0KBFO1,1.4690098e-08,5.981881e-11,9.899687e-09,1.0827249e-09,2.7188893e-08,3.5198735e-08,2.4505782e-09,5.3384446e-07,3.4573244e-10,3.3772775e-08,8.980285e-06,3.5941297e-10,1.80502e-10,2.1071402e-07,8.210891e-08,1.2932521e-09,1.1689058e-10,5.3268007e-08,2.5104057e-07,7.212881e-08,3.4473713e-12,2.6310532e-09,1.8447287e-07,8.951614e-08,7.9106314e-07,8.93667e-08,3.296061e-05,0.9999548,2.774574e-07,3.418452e-11,6.253404e-09,3.9606451e-10,7.6428044e-11,1.5899826e-07,4.995331e-08,8.546302e-08,2.142186e-10,1.946351e-09,1.6109254e-08,1.2082e-07
0MRJFE,7.363289e-05,0.0031477266,9.853452e-07,0.00018747615,5.205826e-05,2.2878707e-05,2.0873586e-06,2.890741e-07,4.795507e-07,5.098213e-07,0.00057406665,0.00010793319,8.0721165e-06,0.00013719332,3.436704e-06,8.127307e-06,9.3045106e-05,0.008815436,0.0018018499,3.256218e-06,2.705912e-06,5.5545468e-05,4.6371308e-05,0.0034333495,1.4806355e-05,1.1175169e-08,1.5034472e-07,2.101268e-06,0.004864023,0.00049669866,4.845083e-06,3.711941e-05,0.0004724234,0.00035104444,1.0472642e-06,1.561599e-05,1.9407797e-05,1.8497445e-05,0.97507846,4.5237586e-05
0OGRDO,1.8703511e-11,5.0387033e-10,4.1319097e-12,2.514123e-10,3.7001548e-12,3.6054387e-10,2.3388097e-12,9.683177e-08,1.0404202e-10,2.660401e-10,1.2540525e-07,4.847569e-10,5.594524e-13,7.754091e-11,1.5944576e-09,7.479585e-15,4.6815015e-13,2.0939799e-10,6.918205e-09,3.295655e-11,5.264857e-14,2.2396214e-09,6.707318e-11,4.32859e-10,1.8070625e-05,6.660953e-10,3.0498246e-08,0.99998164,1.2088766e-09,1.4279328e-13,2.8301665e-11,1.6251016e-10,1.7956835e-10,5.0839724e-09,1.8590624e-11,1.1488692e-10,1.8427452e-11,3.253785e-13,1.3776066e-11,5.770834e-10
0OJ5GD,0.00028819565,0.00032927876,0.0077082547,0.0021839698,0.0028146473,6.482906e-05,0.029551538,0.00015189488,0.00012566087,0.015720949,9.502619e-05,0.00018805805,0.004850694,0.04662063,0.010585694,0.0006859883,0.00042306847,0.00015608649,0.57329863,0.00073214935,0.00090945396,0.0008817021,0.0034051405,0.08690552,4.4344153e-05,4.0612267e-05,0.044541325,0.0005973837,0.057615258,0.00018899854,1.0491466e-05,0.012852047,0.077987276,0.000708729,0.014929975,0.00029129235,0.00021443432,0.00040761055,0.00048728843,0.00040584913
0PQJMX,7.0624145e-07,8.406865e-06,7.320521e-05,2.4674946e-06,1.7644625e-05,0.00016933089,0.00027325898,0.011357747,0.00015006844,0.3751286,2.1076305e-05,0.0031079755,1.1601108e-05,1.8586066e-05,0.0008931259,1.8792138e-05,0.00035563332,4.797967e-05,0.0006893856,0.018082937,3.6959635e-05,0.00040243403,1.160628e-06,3.1581098e-07,0.00015978634,0.04948461,0.02828785,8.667208e-05,0.44578603,2.2172302e-05,3.5770122e-06,0.014489029,0.0019662783,0.018379373,0.00025263085,0.0019197993,0.0002500281,3.7226073e-05,0.02781839,0.00018718517
0TMRCG,6.737069e-05,5.195201e-07,7.337864e-06,4.5661795e-06,2.47761e-08,2.0668283e-06,1.2673935e-06,1.8542592e-06,1.6997878e-06,0.00010965271,0.005917538,3.719495e-05,3.4450983e-07,1.6477368e-05,2.8417388e-05,0.0034643244,5.883692e-06,0.00010434775,0.0012497791,0.0026049027,0.12417363,0.00018390345,0.0001857911,0.85686666,8.165107e-06,5.196063e-05,3.1384046e-05,2.656724e-08,0.00046661572,6.1696475e-05,0.0011415401,0.00028869702,0.0004791604,1.1494547e-05,2.6482462e-07,9.321565e-06,0.0004885264,0.0018018872,4.3306554e-05,8.0431855e-05
0V4W7T,6.5908075e-08,4.9115944e-05,1.6814504e-06,1.081864e-06,9.618425e-07,0.0003216975,1.1949206e-07,0.00044644024,1.2577309e-05,0.005544857,2.123266e-07,0.00053232955,0.000106757965,2.213958e-05,1.815835e-05,0.81425965,2.9866947e-06,6.919272e-06,7.520299e-07,2.9966077e-07,4.268435e-07,0.0034635863,9.421933e-05,3.951175e-07,7.168371e-06,9.788797e-07,2.752661e-06,1.1505502e-06,0.16976771,1.1022022e-05,0.0008678257,1.8878237e-07,0.0039495556,1.27808935e-05,3.075144e-06,4.9080427e-06,0.00043226426,9.477396e-06,3.9695307e-05,2.0868254e-06
0VCD6A,0.0038482717,3.76112e-05,5.6557994e-05,0.0004672875,0.06330032,0.002924074,0.036744732,0.0005802527,0.014875903,3.0353305e-05,0.048952788,9.00002e-05,0.0011359847,0.08031026,0.012040188,0.0015485361,0.00040706148,0.0047269478,0.0001150332,0.021912038,0.111614496,0.00028889105,0.0015032914,0.043731257,0.0010248575,0.0018150223,0.0030469636,0.004235423,0.00018333513,0.0045263767,0.14048685,2.379958e-05,1.6984026e-05,0.0010846384,4.075719e-06,8.3522435e-05,0.03010999,0.3586522,0.0023840552,0.001079712
0XDTVX,1.2880147e-05,3.5023972e-06,9.936773e-07,2.3145105e-06,1.11915e-07,1.5518098e-06,2.4863073e-07,5.789091e-07,2.0716463e-07,1.3765367e-06,8.470142e-06,3.6336291e-06,4.4337153e-08,1.1756885e-06,5.468135e-06,0.9791139,6.5222507e-06,2.5629206e-05,2.3461814e-06,0.00022544918,0.00015035665,5.6777894e-06,3.9635295e-05,0.008842503,2.3972793e-06,5.2241364e-07,4.134575e-07,1.307522e-07,0.0024807027,1.3526641e-05,0.0015096386,0.0009400133,2.0788979e-05,3.210782e-08,5.389711e-07,2.0966323e-05,0.006346769,2.2482405e-05,0.00018116941,5.393457e-06
11BJE2,1.2743616e-06,1.3842534e-05,7.731686e-07,7.2070993e-06,1.239141e-05,4.1930227e-07,2.2374232e-08,4.6204525e-05,8.130526e-07,3.3844918e-07,7.911925e-06,0.20423786,2.6622349e-05,2.8015054e-07,6.289085e-07,3.8902667e-10,4.258641e-08,4.4539377e-07,2.7157936e-09,1.6602684e-08,1.2112889e-08,4.2140692e-07,1.5666838e-07,2.897e-07,2.5332096e-05,6.8665923e-07,6.3516256e-07,0.7955777,1.43534145e-08,6.7502404e-09,1.4540736e-06,4.7819487e-08,2.3981156e-07,4.5473877e-07,5.1674317e-07,8.960744e-06,9.205453e-07,2.2946091e-05,1.599173e-06,4.5501335e-07
11BKYQ,2.7111471e-07,1.5299442e-05,7.5842972e-06,2.9168464e-06,1.8613338e-07,9.51371e-06,2.9062396e-06,4.052221e-06,3.18224e-07,8.83927e-05,1.4171168e-07,4.6135916e-08,1.5871298e-06,4.8881793e-07,5.381879e-06,0.00024816697,4.0148487e-05,6.2581074e-07,0.0012530918,0.9640487,3.9201284e-05,9.012461e-06,1.1937504e-06,0.001557773,2.2546499e-06,1.0944665e-06,1.6587775e-05,1.8703892e-07,0.026116341,3.243581e-05,1.2443668e-06,5.0612947e-05,9.575347e-07,8.550095e-08,1.8008565e-06,2.5890201e-06,1.4122223e-05,1.020693e-06,0.0062165917,0.00020510565
13DC60,2.2824791e-08,3.7136374e-08,6.046296e-07,3.7606947e-07,2.9794676e-06,2.7310823e-06,1.7205118e-06,2.728743e-07,4.9395135e-07,4.277374e-05,8.16069e-05,3.4340835e-07,3.3442902e-08,3.046709e-07,1.6409725e-06,2.974712e-06,3.958704e-06,3.7107256e-07,1.010399e-05,1.9650932e-05,1.742388e-05,1.5494976e-05,1.7650043e-05,3.2409587e-06,0.020000016,0.97825056,0.0011697985,1.3676942e-05,1.0893217e-06,1.2755067e-08,6.597994e-06,9.234282e-09,6.8897003e-07,2.015383e-05,2.716616e-06,0.0002957804,4.5282113e-07,5.4317784e-08,9.349191e-06,2.1558867e-06
13MV6A,4.0301242e-07,6.024697e-07,1.30902e-07,4.304739e-08,5.4416587e-06,2.4212346e-07,3.8597664e-06,0.1450737,6.419881e-08,8.95795e-05,2.0227828e-06,1.0479943e-05,3.3727729e-06,1.4971214e-06,0.000106428415,4.0254258e-09,3.2674855e-08,4.4521578e-08,1.5793763e-06,1.3167038e-07,5.245401e-09,3.6583966e-05,8.114758e-09,3.940149e-06,3.1279006e-07,8.182748e-07,0.027983174,0.74838847,0.07817718,4.2017385e-09,1.8916212e-07,1.9459684e-08,3.7586244e-07,3.3597614e-06,1.020605e-07,5.229989e-08,2.1200934e-09,1.08957636e-07,1.3542899e-07,0.00010558025
18IQCE,1.0313013e-05,1.44695005e-05,0.003348949,0.0049782433,0.0006820941,0.00013014406,3.0940442e-05,0.00042413195,0.028564358,0.019774493,0.075280964,8.340948e-06,0.049707454,0.011938143,0.00015354576,9.299015e-09,2.699147e-07,2.1051783e-06,0.5863721,7.943356e-05,1.0659946e-05,4.871827e-07,0.0025092494,4.067669e-05,0.10944999,0.00579219,0.0027008674,0.09224703,3.142256e-07,8.8595904e-08,1.8072642e-06,1.21176545e-05,8.267739e-06,0.0012219248,0.0043410677,0.00011938466,1.0211286e-06,3.6856287e-05,2.855933e-06,2.6418252e-06
1BG4D0,2.8334014e-05,0.00024335756,2.2447055e-05,2.9776538e-05,0.000112796595,7.219897e-05,1.4723288e-05,0.00025669349,4.7201743e-06,0.0032521205,0.095023625,0.00013950348,0.00040129977,0.004898684,0.0018295377,0.00017316098,4.1064395e-05,1.4360978e-05,0.0026023514,0.19401261,0.013007405,3.2791762e-05,9.193581e-05,0.5367097,0.03352952,0.00033762434,0.02436134,0.012482367,0.00023962601,4.2419066e-05,0.00018348635,4.3192878e-07,0.01100307,0.00070619764,7.5251705e-06,0.026019508,0.0063615735,0.0013296645,0.002110104,0.028270304
1BL9OX,1.5427151e-08,0.00011237191,1.0371365e-06,1.6489514e-05,0.00018076327,2.9593857e-06,0.00079379586,0.0014812072,3.4575984e-05,0.0006057915,8.6309274e-07,1.2022896e-06,6.805756e-07,1.6985323e-05,8.866794e-05,0.00012164144,0.00012218812,3.171846e-08,6.694581e-06,0.9915615,1.7287044e-05,0.00041169097,2.4888402e-07,1.4823313e-07,6.591256e-06,1.577042e-06,0.0003883975,1.7389959e-05,0.0031276043,3.163251e-05,5.613882e-06,2.2935577e-05,3.2362536e-06,1.973512e-05,1.2001096e-06,2.527682e-05,0.00016485859,1.2682946e-05,0.0005036284,8.8709974e-05
1BSO15,0.9914486,8.5532774e-05,1.8979252e-05,3.3494252e-05,5.6320776e-05,0.0007917346,4.7255667e-06,0.0004823198,3.2643327e-06,2.3828698e-06,1.9756617e-05,6.598307e-07,6.172651e-05,1.4881054e-07,5.561047e-06,0.00023613023,2.2825102e-06,0.0002769043,6.259389e-05,0.00012208686,8.23278e-05,2.8044955e-08,0.00059677515,0.00014941969,1.260894e-05,1.4893321e-05,0.00013913294,2.0197858e-05,0.004375473,0.00027742502,0.0001916568,0.00013124128,1.0428605e-05,1.4735967e-06,2.9764933e-05,5.6155637e-05,4.1396047e-06,8.8424036e-05,2.7273934e-05,7.606159e-05
1D1RIC,7.220637e-06,0.00013492185,0.0024901603,0.000615167,0.000382046,4.7253383e-05,0.0019325613,8.611823e-05,0.019121913,0.040241543,0.00063194364,0.020464677,0.5563288,0.038276758,0.0025302903,8.862089e-05,0.00026456275,0.00024988613,0.03681177,0.23923342,1.4884955e-05,5.0738017e-06,2.1423624e-07,0.00011354214,1.7958962e-05,1.2664953e-05,0.0009800359,0.0013606788,6.385966e-05,1.1767137e-06,7.354662e-05,2.2714363e-05,6.445997e-05,0.0004775571,0.0001911576,1.9359293e-06,0.00023222869,0.00040042013,0.029338224,0.0066880654
1GCRV9,6.664327e-10,6.888927e-09,3.5253883e-11,1.0798965e-09,4.0650174e-11,1.83671e-09,3.7153367e-11,2.4675678e-10,3.652147e-10,5.0578643e-12,1.7022671e-08,9.987176e-11,1.784145e-11,9.5155845e-12,1.6889304e-11,3.6774578e-10,2.9557138e-11,5.6481955e-08,4.6886574e-12,2.5790152e-09,1.3071229e-10,6.9963605e-12,1.9619581e-10,5.2531618e-08,1.0961776e-11,2.911004e-12,1.1844602e-10,3.649993e-11,1.0042293e-08,8.07312e-09,3.3118306e-09,1.751807e-11,9.552773e-12,5.296469e-10,1.2122575e-10,4.3938946e-09,4.9831717e-09,2.6258382e-08,0.99999976,1.8973876e-11
1HI3FM,0.013659103,2.6388545e-06,0.000114232615,2.4107885e-06,0.002031665,7.399298e-08,8.855277e-08,6.329978e-07,8.621982e-07,5.974494e-07,0.05207289,0.0020614148,0.9294809,4.0562873e-06,3.4526707e-07,1.3543554e-05,0.00016675015,6.506417e-06,0.00029477716,9.716636e-06,6.313995e-07,1.4457268e-09,9.771435e-06,8.4699664e-08,8.184537e-06,9.548717e-07,1.3858623e-07,2.4596397e-05,1.6142383e-06,1.4977245e-07,2.4828086e-07,7.925402e-07,4.238628e-07,6.456568e-07,9.9967856e-08,1.7118191e-05,8.211173e-08,9.423292e-06,1.7036377e-06,1.4548012e-07
1HNVY4,2.7476812e-05,0.0009929065,0.00056806667,0.0014916001,0.19365478,0.00046029093,0.0005918267,1.5547454e-05,0.002884138,1.2390676e-07,0.40726158,1.0335811e-05,0.0017522752,0.02814365,0.035380755,3.222183e-05,3.6634945e-06,0.00021080267,0.0013195891,0.0074500213,0.02654387,3.8003639e-06,0.0015389633,0.042465247,0.011608919,2.9125493e-05,0.049143735,0.07891505,0.00014438745,0.0015158589,0.00012888598,0.006116913,0.005649661,0.041295286,0.0051151705,0.000929229,0.02544957,0.01779511,0.00033604976,0.0030234356
1HWOEA,3.9798124e-07,1.2065854e-05,0.0003540656,2.5617941e-05,6.450221e-07,2.4176463e-06,1.0758342e-06,2.7047683e-06,1.736176e-07,0.000115632596,4.3047427e-07,1.8323102e-06,7.686684e-05,1.0340304e-05,2.2352433e-06,0.00034993258,4.1509056e-06,2.275084e-06,0.0007367969,0.010384503,0.0073692338,1.2275942e-06,4.389971e-06,0.95318377,1.6153197e-05,4.7644685e-06,9.861326e-05,8.231223e-05,1.4306764e-05,2.5825146e-05,1.4064938e-06,0.024785874,0.00021799644,1.0781329e-06,3.528001e-05,8.9367495e-05,0.00023134117,9.349074e-06,0.001699326,4.4128028e-05
1JUMAD,1.3164158e-07,1.0978212e-05,4.18548e-07,2.1922226e-05,1.44114565e-05,2.5411766e-06,9.336999e-05,1.5813283e-07,8.741641e-06,3.2268636e-07,0.00018317222,4.8456667e-07,2.8451088e-06,0.00067017204,0.00058041216,0.97424275,0.010386794,0.00010079599,0.00010123248,0.010214042,7.4146374e-07,1.068324e-06,5.89371e-05,0.0016198788,1.351337e-06,6.016544e-08,0.0001294929,2.7862743e-06,0.0006212775,6.7513843e-06,0.00029256966,0.00015659035,9.817264e-05,7.62141e-08,1.4530023e-06,6.7904404e-07,0.00014186195,2.8114677e-05,0.00017890974,2.3487935e-05
1L0595,0.00011263035,0.00073713,0.0064441627,2.9467898e-05,2.5636466e-06,0.0036758021,3.6887566e-05,7.809649e-05,0.00072524557,0.0012172055,0.0026293849,7.6745135e-05,0.0022625735,0.014485614,4.6017144e-06,0.006528503,2.335397e-05,2.2991615e-05,0.0009736763,0.0071061365,0.009289077,0.00029589777,0.0012145324,0.3308423,7.556865e-05,7.897107e-06,2.6269572e-05,1.1996277e-06,3.142638e-05,0.052140556,0.5465018,1.6300186e-05,0.0034514933,2.0979203e-06,1.2949643e-05,5.3489002e-06,0.008520479,1.8789315e-05,0.00019035878,0.00018287657
1LFXRC,3.790808e-09,2.7680347e-09,7.895047e-12,2.9759275e-09,1.6805743e-08,1.14286344e-07,6.3146075e-09,2.0009962e-07,0.9999994,1.394702e-08,4.533054e-11,3.978915e-12,1.39989955e-11,2.0059072e-10,6.277925e-11,1.9105867e-12,1.710671e-11,4.3093205e-08,8.82754e-12,7.474363e-13,9.330854e-09,4.0373477e-10,8.98857e-13,2.1135737e-11,1.1071551e-09,7.7006856e-10,4.7761257e-09,2.6555408e-10,4.6360276e-09,2.0777254e-10,1.3200982e-10,4.197883e-09,3.2917335e-13,2.4531968e-07,6.5039294e-09,6.857655e-10,4.5137283e-11,1.7111909e-10,1.8349751e-10,6.572104e-09
1M6HYZ,2.7039654e-05,5.9931313e-05,5.338587e-05,0.0005051615,0.00025885587,4.141988e-05,0.00010148099,0.00012498813,0.00056602014,0.008762103,6.071203e-06,9.6871154e-05,5.2832e-06,0.0011725351,8.871336e-06,0.38199875,0.00046944298,0.0083644455,0.00038983396,4.749107e-05,0.00015691592,3.9805123e-05,0.56797165,0.008364441,1.2718853e-05,2.8604475e-06,0.00023323372,0.0017821887,0.00055347616,1.0251136e-06,0.004316096,1.3384616e-07,1.1654196e-08,0.00014909713,2.4570067e-05,0.0038200037,0.0075987205,0.0009731617,0.00010721013,0.0008327454
1ME9HD,0.00042528316,0.00029956427,0.0001686233,5.180774e-06,1.8250148e-06,0.00079021,1.8586768e-05,0.001747938,0.00068161916,0.004274592,0.0032351261,0.0013184575,7.2153925e-05,1.4738293e-06,1.232187e-06,0.0015867539,2.7434851e-05,0.0016814958,6.27162e-06,4.380111e-05,0.00012297757,0.0026846188,0.72104824,0.123871736,0.06784854,0.0015267029,0.00010443821,0.0014113405,0.00030082837,0.00024627647,0.018494822,0.00027908897,0.00041546058,0.00023562173,1.1409313e-05,0.0005528465,0.04206802,0.0014081307,0.00065284374,0.00032853778
