ID,Ring-necked Dove,Black Cuckoo,Red-chested Cuckoo,Fiery-necked Nightjar,Green Wood Hoopoe,Crested Barbet,Cape Batis,Olive Bushshrike,Orange-breasted Bushshrike,Bokmakierie,Black-backed Puffback,Southern Boubou,Black-headed Oriole,Fork-tailed Drongo,African Paradise Flycatcher,Sabota Lark,Eastern Clapper Lark,Rufous-naped Lark,Dark-capped Bulbul,Sombre Greenbul,Long-billed Crombec,African Reed Warbler,Rattling Cisticola,Levaillants Cisticola,Tawny-flanked Prinia,Karoo Prinia,Bar-throated Apalis,Green-backed Camaroptera,Chestnut-vented Warbler,Cape White-eye,Karoo Scrub Robin,White-browed Scrub Robin,Cape Robin-Chat,White-browed Robin-Chat,Chorister Robin-Chat,Southern Double-collared Sunbird,White-bellied Sunbird,African Pipit,African Rock Pipit,Cape Bunting
0GFISU,0.99960524,2.1206703e-05,9.0938636e-07,7.6213655e-07,2.5063402e-05,1.0898602e-05,4.0996492e-05,1.0338377e-05,3.1954734e-08,3.6413894e-07,2.7485655e-07,3.3037484e-06,7.85724e-06,6.923424e-10,1.5447901e-09,1.01642435e-07,1.6811637e-06,1.4478604e-07,1.7868301e-06,4.3767741e-07,0.0002303491,3.8252304e-09,6.7091015e-08,4.3007773e-07,9.311609e-08,2.7296335e-06,5.1533025e-06,8.4845897e-07,3.6385357e-09,3.3491006e-07,1.2367589e-05,6.522328e-10,2.1218251e-07,1.3422977e-06,1.3579462e-05,4.790649e-07,3.000085e-07,6.118023e-08,3.5219532e-08,3.468695e-07
0KBFO1,7.255022e-08,3.7767444e-07,2.8805775e-06,1.2320459e-06,5.4835095e-07,1.8658622e-07,1.0955441e-06,2.6348005e-05,1.3298941e-05,1.141747e-06,0.0035776605,8.560649e-07,7.348454e-07,6.0731627e-06,2.0186426e-05,1.4777282e-07,1.6803428e-08,1.035364e-07,2.3324124e-05,1.4553325e-06,8.1657845e-09,0.000514775,2.4176006e-05,2.9797577e-05,0.00033568614,0.00023695144,3.7578506e-05,0.9949516,5.337413e-05,2.628813e-08,8.156088e-05,1.7496013e-06,4.0931636e-07,1.2661096e-05,4.604827e-06,2.2161257e-05,1.9662414e-07,1.2875548e-05,8.069839e-08,2.0104187e-06
0MRJFE,1.0562078e-05,1.6007658e-05,5.7062692e-08,6.253326e-06,3.135053e-05,2.3238965e-06,1.326137e-06,4.105169e-07,2.877796e-06,3.1144285e-07,2.1420226e-05,1.1897362e-06,3.1322263e-05,0.00031940755,3.9233672e-07,1.0147647e-06,7.6843135e-05,1.2891349e-05,1.3097057e-05,1.7164492e-05,6.0688235e-05,1.3812328e-05,5.000695e-06,5.193559e-05,1.13978e-06,4.3924313e-08,7.115576e-07,2.5966283e-08,1.1132008e-06,7.53145e-06,2.3412398e-05,7.643118e-06,1.6973177e-05,9.417626e-06,4.2896087e-08,3.5970925e-07,1.7337422e-06,6.2708443e-07,0.9991897,4.2005453e-05
0OGRDO,2.3155586e-08,2.3675142e-07,2.586127e-07,4.2496305e-07,7.357258e-08,4.9690343e-08,2.1963092e-06,2.8666507e-06,2.0293178e-06,3.7631978e-07,5.5838477e-06,5.5619697e-05,6.76138e-10,1.3618576e-07,9.296615e-08,2.3592648e-09,4.4392777e-08,2.9794807e-08,4.0073783e-07,6.400219e-07,1.6816519e-09,5.0730114e-06,4.067406e-08,4.560323e-07,0.00072175235,5.606943e-06,1.2460442e-05,0.99917454,6.9182434e-08,4.1281005e-09,1.0566757e-08,4.690212e-06,1.1714374e-08,1.4535724e-06,1.4953692e-06,8.7676307e-07,2.3956193e-08,2.4902553e-07,4.7184057e-09,5.8146554e-08
0OJ5GD,3.5530535e-05,0.0010565948,0.0016148789,0.00011042168,0.00017075603,0.00015040523,0.7884336,2.6420552e-05,3.1980122e-05,0.007614004,2.0055466e-05,0.000799815,0.0031282427,0.025188953,0.0028314828,9.124235e-05,0.0026132923,0.00027599774,0.018316645,0.0002587821,0.023970686,0.0005420933,0.00057073997,0.0029307762,5.3059375e-05,0.000176398,0.011693013,6.7866626e-05,0.00078172144,0.0016344374,0.0009853982,0.016589994,0.052862097,0.0009980026,0.030841704,0.00042295686,0.0005048778,8.06869e-05,0.0014047562,0.00011979246
0PQJMX,0.00039613844,0.00022596282,0.0036099665,0.000594113,0.00048832997,0.0001854999,0.002005955,0.0969573,0.007490405,0.08134868,0.0006122784,0.0070574717,0.0012984365,0.018539947,0.0065349415,0.00090441864,0.00039854544,0.000104770115,0.0016544634,0.0008936816,0.00030633944,0.029445069,5.0650087e-05,0.0010211947,0.0017720708,0.2008208,0.08495133,0.007566851,0.4092806,0.000111927315,0.00037662734,0.00888103,0.0022070305,0.0025653068,0.004420624,0.009855317,0.0007171687,0.00036685256,0.00028480965,0.0036970694
0TMRCG,5.2948137e-05,1.2753871e-05,0.00012990748,1.109431e-05,4.385427e-06,4.8557788e-05,2.2063712e-05,1.5019313e-06,4.5772194e-06,8.669472e-05,0.0017725083,7.6616725e-06,1.6165895e-05,1.19920915e-05,8.3259794e-05,0.007767953,0.000107526415,0.0003463073,0.0009303728,0.0073129428,0.87372524,2.8621951e-05,0.0032719388,0.08669957,0.00020796328,0.0005904595,3.6159938e-05,1.0583337e-07,5.816277e-06,0.0005427642,0.000853603,0.00013063624,0.0005422034,3.1445103e-07,2.6266969e-06,0.00046191676,0.013516571,0.00031303908,0.00021165304,0.0001275283
0V4W7T,3.984961e-05,0.00036253323,5.9624454e-05,2.9543196e-05,0.00039590534,0.00010373699,0.00022228087,0.0074929753,0.0003265867,0.0046998314,0.00010544952,0.0005276385,0.00020773702,0.001897752,0.009955038,0.73945993,0.00028657497,0.0043789786,0.00076983747,8.693801e-05,0.0058215796,0.0027614157,0.0063114865,1.9817764e-05,3.2573505e-05,0.0011780815,0.008018369,1.32028745e-05,0.17791437,0.00028510322,0.005313796,0.00016683558,0.0066512907,0.00917427,0.00043897366,0.0022104487,0.00042669746,0.00030036035,0.00024524296,0.0013073252
0VCD6A,6.8067595e-05,0.00046891367,7.874048e-06,0.0010173667,0.0076947645,0.00028912883,0.0019023658,0.00020870859,0.00052913744,3.614067e-05,0.011840244,0.00015948537,0.0003902017,0.009967879,0.7793822,0.0002473628,0.00038610632,0.00017417812,0.0013340588,0.05907897,0.034401715,0.0010588075,2.1986334e-05,0.013494864,0.004365782,0.0030813096,0.00033296016,0.051089328,1.3467574e-05,0.0019223038,0.0001767399,0.00022567488,5.9723403e-05,0.0004827144,0.00015128484,6.9475675e-05,0.00207299,0.009582598,0.00018361433,0.0020294592
0XDTVX,3.0135054e-05,0.0002858089,0.00018886318,3.2841137e-05,1.7288346e-05,0.00019236995,6.885679e-05,2.1803535e-05,0.00024690953,1.2846603e-05,0.0011967102,4.6346915e-05,2.4500045e-05,0.00086265296,0.00070418225,0.5837011,0.00034110257,0.0010675922,0.00027248598,0.0009615516,0.0053470405,0.00032560978,0.04349491,0.018515948,0.0014254001,0.00015162838,0.00071576145,7.674603e-05,0.008415786,0.000335328,0.0053974637,0.0044564256,0.00017088749,9.2970986e-05,8.1639055e-06,0.020468712,0.29449728,0.0014756719,0.00020534288,0.0041470076
11BJE2,2.5989132e-06,4.769059e-06,1.1688403e-07,1.8778742e-06,2.3078683e-05,6.412316e-07,1.4302499e-06,0.0016838649,7.186305e-05,0.005116986,1.9375395e-06,0.16378745,0.0023540785,0.0001397754,0.00014223348,2.8832375e-07,3.942484e-06,2.9029647e-05,1.2503899e-06,3.9969552e-07,5.573694e-09,8.7367744e-07,4.6861476e-10,3.83055e-09,0.00014932918,1.341749e-06,2.1406363e-07,0.8245342,1.1177798e-06,6.4280485e-08,3.7579245e-08,6.635092e-07,3.2775483e-06,0.001217512,1.8148911e-06,2.8062925e-06,1.6855236e-05,1.6023921e-06,1.1565463e-06,0.0006995411
11BKYQ,1.2531679e-08,2.1159241e-08,5.7261054e-09,1.4848189e-07,2.6214435e-08,2.4320983e-07,2.3917403e-07,2.7842795e-09,5.5028387e-08,4.5310983e-08,1.3627809e-08,1.2712452e-08,2.0902998e-08,1.2765008e-08,3.9523655e-08,2.7934078e-05,2.2885743e-07,3.555333e-08,2.8308403e-07,0.9995302,9.035028e-06,3.360201e-08,3.0117832e-08,1.03743794e-07,2.946317e-08,4.1445603e-10,7.5954376e-10,1.7225654e-08,1.9630504e-06,1.178224e-06,1.2266614e-06,1.16636826e-07,1.0941322e-07,2.0360476e-09,4.536412e-10,8.7692797e-07,1.2583397e-05,1.0934057e-08,7.7014865e-06,0.00040547195
13DC60,1.5896523e-05,1.9582765e-05,3.6083955e-05,2.4885525e-05,1.6779885e-06,1.2154919e-06,2.295916e-05,4.624048e-06,8.761697e-06,1.1728663e-05,0.0006228562,2.70755e-05,1.8614318e-06,3.520809e-07,0.00030320734,1.5281634e-05,3.9566046e-05,2.3309709e-05,0.00010591069,6.45647e-05,1.2775639e-05,0.00082831434,4.7201782e-05,3.523399e-05,0.008885436,0.9767546,0.004798925,0.00023671782,1.6946525e-06,8.7945006e-07,2.2251317e-05,5.110467e-06,1.3519428e-06,1.5959486e-05,7.297666e-05,0.0068794903,3.2417617e-07,4.343922e-05,2.6897649e-06,3.0747124e-06
13MV6A,7.5215736e-05,0.0001380901,2.4239077e-06,5.2321993e-05,0.0010385481,0.00012537026,0.004827917,0.020801805,0.00060039427,0.0032540925,2.2146096e-05,0.0011377103,7.630642e-05,8.8710265e-05,0.0017270787,4.428767e-06,4.3335644e-05,1.5908636e-05,0.0006890264,8.6404434e-05,0.000389642,0.0008595516,1.7375445e-05,4.5185407e-05,4.140696e-05,2.5811876e-05,0.9283875,0.017593773,0.0007490903,1.8471668e-05,6.935485e-05,5.1700343e-05,0.00022865384,0.015712917,9.162571e-05,0.00013200709,6.1907926e-06,2.190962e-05,9.611174e-06,0.00074089924
18IQCE,0.0009929128,0.0011275054,0.0019505612,0.018096304,0.023495462,0.0035292793,0.00834637,0.02111457,0.13459931,0.0053933947,0.025968157,8.730107e-05,0.0011507763,0.38148877,0.067882456,4.226313e-05,0.00025141763,0.00050180935,0.108305015,0.001159149,0.0049440986,0.0006837844,0.0010567325,0.0063310545,0.024679407,0.0042007067,0.0013651003,0.12047503,9.458592e-05,0.0006575897,1.3693587e-05,0.00065108866,0.00049054413,0.02624222,0.0010743783,0.00089933514,0.0002542487,0.0002657568,0.000102011385,3.5868285e-05
1BG4D0,3.862017e-05,0.00013971826,2.3412902e-05,1.7349168e-05,0.00032011018,0.00017087306,9.164049e-05,0.00012702926,1.1467821e-05,0.00014904936,0.02346798,7.221902e-05,1.4058737e-05,1.4573327e-05,0.0010800756,0.00011795836,4.4240336e-05,0.00013959939,0.0017553223,0.21625035,0.08625202,0.00013792327,0.16126312,0.0021952477,0.049611636,0.006277721,0.00023556095,0.00061697996,4.4944372e-06,0.0028947992,0.0004633291,2.6518367e-06,0.002151427,0.00022961415,0.00046176996,0.31779784,0.11270716,0.012117868,3.1787782e-05,0.00050145574
1BL9OX,4.6107666e-06,0.0002486765,5.353928e-07,5.827519e-05,0.0018667126,2.2647855e-05,0.00043309975,9.198288e-06,7.285569e-06,0.0031265637,3.3019563e-07,3.1601212e-06,8.172814e-06,3.3551478e-07,7.1148e-07,5.8437025e-05,0.0001386791,5.101444e-06,0.00015363925,0.98685175,8.4742045e-05,5.1633806e-06,1.3296373e-07,1.7794846e-08,0.00030687745,1.2889186e-06,5.389864e-08,2.6363052e-05,4.295062e-05,2.3374441e-05,3.8305596e-05,1.3296686e-06,3.8623594e-07,1.2916696e-05,9.192965e-08,0.00057274,0.001190435,8.629887e-07,0.0003201012,0.0043738275
1BSO15,0.9965203,0.00054231327,4.5335305e-06,2.5720527e-05,1.8305104e-06,5.139773e-05,2.6276788e-05,8.658672e-06,2.0023058e-06,1.6209152e-06,2.0444165e-06,1.1848554e-05,7.009713e-06,4.7979046e-07,1.2914389e-06,3.7907852e-05,2.0325879e-05,0.00010802897,9.563095e-06,1.2745395e-06,0.00024611736,6.226404e-06,0.00013242275,1.7490116e-05,3.296948e-05,0.00089933915,0.00011591231,2.7008838e-07,6.7515275e-06,5.9894992e-05,0.00029563645,4.4540113e-05,2.010337e-07,0.00013671348,2.7640424e-05,0.00019437206,0.00037522442,1.6055466e-05,3.8023331e-06,3.9470424e-06
1D1RIC,0.0028754207,0.0009869626,0.0029326268,0.0010174364,0.00032258296,0.00026635148,0.00050777645,0.0016118061,0.0033446136,0.006320842,6.7146415e-05,0.002524548,0.057010256,0.010408449,0.002533874,0.6741598,0.011521867,0.027387237,0.124174885,0.0135422,0.0013421545,0.00015976098,5.4515313e-05,0.0023331014,0.00013570017,0.00035583414,0.0022939953,0.0035977722,0.008135457,0.00028263594,0.0007158307,0.0015642443,0.0004105242,0.00013986375,0.000210354,0.00012610707,0.0033555352,0.0016923283,0.007617443,0.021960031
1GCRV9,4.8027253e-09,7.496409e-08,1.978534e-09,1.3080503e-09,1.1845661e-09,2.0358577e-08,4.5056413e-11,4.5180637e-09,1.574651e-08,2.820205e-10,6.99228e-10,1.1871265e-09,1.48048676e-08,1.5752531e-10,1.4477113e-09,5.3426557e-08,4.588609e-09,6.320769e-07,6.670185e-10,6.1838885e-09,1.4483714e-09,1.378744e-09,2.4849764e-09,5.5613878e-08,9.661142e-10,1.7390082e-08,3.4380057e-10,3.6655923e-10,1.3648459e-08,4.7458486e-09,2.018601e-08,1.0703521e-09,5.256761e-10,1.3375027e-09,2.3202622e-10,1.8243872e-09,1.5612096e-10,1.8111774e-09,0.99999905,1.9938349e-09
1HI3FM,0.0044688974,0.001876225,0.026303075,0.00045607708,0.0024831942,0.00024909643,0.0001683894,0.00025238158,0.0026563457,0.0008266025,0.13221121,0.25572777,0.11616614,0.0010220568,0.00041856253,3.5218425e-05,0.00020917492,7.520992e-05,0.121986054,0.007066454,0.00070350454,0.00012213842,0.00041758173,0.00029790428,0.0057947678,0.0013886131,0.00026848796,0.29692748,1.1193934e-05,0.00023443098,0.00080934307,0.0014633712,3.210594e-05,0.00019260625,0.00050090195,0.011209683,0.0017105681,0.00024675627,6.508255e-05,0.0029452967
1HNVY4,9.85714e-06,1.8771561e-05,0.00015681572,1.62131e-05,0.019889843,0.00021650022,0.00049663516,1.8094748e-05,9.377665e-05,1.8959146e-06,0.26726323,2.3451274e-05,0.00011407988,0.3306867,0.12073825,2.625146e-05,5.2571085e-07,3.3848457e-06,9.9731e-05,0.005749093,0.0006181927,0.0011666398,0.00025039347,0.00091162516,0.046317544,0.0002801144,0.00025236854,0.021103265,9.160392e-06,0.0006419319,0.00026865784,0.006871591,0.00047251504,0.0035220098,0.014457113,0.0051965206,0.14863023,0.0033595238,3.7392387e-05,1.0153748e-05
1HWOEA,0.00084391655,0.00019433511,0.001845511,0.0003960668,0.00035953263,0.0008598222,0.00031551567,1.3676918e-05,0.00013372196,0.00023504034,0.00029516194,0.00023028266,0.00020319632,0.0004150808,0.0021765165,0.1534707,0.031911656,0.0023643116,0.0030521203,0.008145852,0.0010508051,0.00025556295,0.0052086115,0.0047906702,0.003470921,0.00042621783,0.00022539998,0.0032291987,0.034417342,0.0005568031,0.0004627753,0.5401785,0.012616438,0.00018767217,0.0053307065,0.032517064,0.14575717,0.00062740693,0.00076707755,0.00046160878
1JUMAD,3.6601289e-06,0.0001224848,1.803319e-06,1.0596754e-05,2.7966162e-05,2.1637682e-06,6.7843255e-05,2.1947729e-07,1.10799765e-05,8.903288e-05,0.00059843576,1.1391605e-06,0.000480621,0.00029074508,5.041762e-06,0.008300673,0.9640826,0.0014759123,1.8052748e-05,0.0095887855,5.0752897e-06,4.2596334e-06,1.8887774e-06,0.00016403709,2.3239172e-05,3.0361512e-06,6.6655076e-07,9.247233e-05,5.471348e-07,0.0022503613,0.009518988,6.0156428e-05,2.6811103e-05,1.8296944e-07,2.1650344e-07,3.1233083e-06,6.9242756e-06,0.002440881,0.00013917916,7.920236e-05
1L0595,0.0014795512,7.2386225e-05,0.000115666255,1.1763521e-05,0.0006564433,0.0005200136,0.0022764234,2.5773701e-05,0.00032606066,3.2820953e-05,0.0051821754,0.00022294912,0.0005092665,0.006063187,0.0048219766,0.005025118,0.00014669729,6.233707e-05,0.0064069885,0.008446006,0.05065685,0.0007863287,0.00024263214,0.0034219194,0.0039607366,0.00218358,3.279355e-05,0.0014993484,0.00019311676,0.38519862,0.18200901,0.0043134107,0.027340941,0.00014474678,5.7389712e-05,0.033969983,0.25136533,0.001248719,4.3050968e-05,0.008927912
1LFXRC,3.2046035e-08,4.5098552e-08,7.2824086e-08,1.5511259e-07,2.1420025e-08,6.384062e-05,4.2473116e-07,0.0008889517,0.9987245,0.0001739819,3.417991e-08,1.8936837e-09,1.2600593e-08,6.6399096e-08,7.764066e-07,1.5054371e-09,1.3492547e-08,1.6878107e-06,2.088597e-10,1.8877613e-10,2.9031177e-09,5.3047364e-07,2.9567175e-07,6.8949735e-09,1.5183518e-07,5.9698697e-05,7.1484874e-07,7.1386395e-08,9.454167e-08,1.5648196e-08,1.8613342e-08,5.5919805e-05,1.4824594e-09,2.641243e-05,1.8939042e-07,8.7681244e-08,3.1939722e-09,1.1312281e-06,4.4865254e-09,1.2193407e-08
1M6HYZ,2.1608019e-05,1.9907551e-05,1.7290404e-05,1.0286105e-05,3.0452131e-06,2.8149883e-05,1.5712285e-05,3.4858344e-06,1.2943902e-05,5.8436567e-06,5.1518323e-06,1.7129651e-06,6.183888e-07,1.0260632e-05,2.5829913e-05,0.90151566,5.4405613e-05,0.052830514,0.00016293806,5.3554213e-05,0.00037600353,2.9513894e-06,0.031287644,4.6730215e-06,2.303026e-05,0.00014591542,1.789912e-06,6.5456206e-06,9.103347e-05,6.69135e-06,8.849939e-05,9.5057425e-07,1.0320806e-06,2.0565514e-05,3.3487156e-06,0.00011736022,0.010793218,0.0022011884,1.34161355e-05,1.5358428e-05
1ME9HD,0.0005292036,0.0044068666,0.0006316013,0.00032850838,0.0024943764,0.024571989,0.00026245744,0.0046910583,0.0035385422,0.0015468716,0.00094096706,0.010365282,4.653653e-05,7.4330994e-05,0.00077626156,0.030381603,0.0011402485,0.0009031298,0.0007325436,4.313171e-05,0.0004342957,0.2322589,0.11648911,0.088086665,0.26261744,0.032800704,0.0006866424,0.062579975,0.004005211,0.00016012495,0.0016292538,0.0038143217,0.00091529574,0.004499132,0.0015258116,0.056606475,0.038114864,0.0020415718,0.0018558698,0.00047274897
1MXAWJ,4.444682e-06,2.4710782e-05,5.469446e-06,6.251047e-06,0.023463717,5.3028096e-05,6.330595e-05,5.2034165e-06,0.0001427522,1.6876476e-05,0.008543405,2.7446988e-05,2.1255707e-06,0.0026110383,0.004963535,0.34693617,9.6368894e-05,2.9521336e-05,0.00060609996,0.0004252145,0.0008526155,0.019037303,0.0020267875,0.0888484,0.006926739,0.0005509274,0.0005454447,0.04729883,0.015291353,0.00012977007,0.0013634597,4.522051e-05,0.00058008824,0.0003586222,0.00020216062,0.0008643793,0.0062210974,0.014088098,0.00011318089,0.40662867
