ID,Ring-necked Dove,Black Cuckoo,Red-chested Cuckoo,Fiery-necked Nightjar,Green Wood Hoopoe,Crested Barbet,Cape Batis,Olive Bushshrike,Orange-breasted Bushshrike,Bokmakierie,Black-backed Puffback,Southern Boubou,Black-headed Oriole,Fork-tailed Drongo,African Paradise Flycatcher,Sabota Lark,Eastern Clapper Lark,Rufous-naped Lark,Dark-capped Bulbul,Sombre Greenbul,Long-billed Crombec,African Reed Warbler,Rattling Cisticola,Levaillants Cisticola,Tawny-flanked Prinia,Karoo Prinia,Bar-throated Apalis,Green-backed Camaroptera,Chestnut-vented Warbler,Cape White-eye,Karoo Scrub Robin,White-browed Scrub Robin,Cape Robin-Chat,White-browed Robin-Chat,Chorister Robin-Chat,Southern Double-collared Sunbird,White-bellied Sunbird,African Pipit,African Rock Pipit,Cape Bunting
0MRJFE,1.8815089e-06,3.6860837e-07,4.0188837e-08,5.29676e-07,4.2108124e-07,1.6859714e-07,3.915676e-08,2.498239e-08,5.6890084e-09,1.7817335e-08,4.787721e-07,6.507054e-07,3.852059e-06,3.6884662e-06,4.9808754e-08,8.746892e-07,4.1205976e-06,1.8108804e-07,4.32857e-06,8.7282183e-07,1.4863563e-06,1.6103331e-06,2.5241354e-07,2.778837e-06,1.35524125e-08,3.2017797e-09,3.30973e-08,9.974147e-09,1.4647567e-07,2.7259455e-07,4.4957073e-06,7.511644e-08,4.647582e-06,2.266561e-06,2.7540239e-08,1.2062857e-07,7.4135147e-07,8.5442096e-08,0.9999579,3.969247e-07
0OGRDO,3.1870135e-09,4.2532843e-08,1.04810795e-07,1.2791328e-07,1.3985478e-08,3.1687084e-09,9.1382034e-08,1.7925594e-06,2.3976173e-07,4.3969273e-08,1.4955378e-07,1.1284945e-06,1.6527585e-08,2.622396e-09,3.063502e-08,1.4979079e-10,2.846569e-08,4.8440034e-09,6.8524535e-08,2.5229788e-08,1.9198707e-09,4.461625e-07,6.2353007e-09,7.724208e-07,1.6729866e-05,2.4894081e-08,2.028109e-05,0.99995494,2.5185316e-06,7.707029e-10,9.65694e-10,1.6073831e-07,2.8011158e-09,1.550859e-08,2.9182228e-08,3.0401937e-09,4.7800486e-10,5.516592e-08,1.0066135e-09,1.1463049e-08
0OJ5GD,0.0014057913,6.475289e-05,0.0066358256,6.887297e-05,0.0010957082,6.140223e-05,0.13423522,4.475258e-06,2.3849761e-05,0.0009838566,8.108624e-06,2.3582626e-05,0.015397054,0.0106752645,0.00019652912,0.00018116043,3.3045013e-05,1.4364897e-05,0.057521794,4.3703717e-06,0.0031623398,0.00087952125,0.00056365365,0.0016075163,6.1518786e-06,5.7924608e-05,0.0049617514,5.4108685e-05,0.06417984,0.0016727069,0.000121894525,0.00024221886,0.5867413,0.00025548215,0.103243425,0.0013355315,6.340206e-05,0.00039100123,0.00061290606,0.0012122331
0PQJMX,9.646453e-05,0.00014875957,0.010404443,9.985959e-05,0.00023761785,0.00023435192,0.002367417,0.09727825,0.004280184,0.73129743,0.001173834,0.0143173635,0.00045033774,0.008094345,0.0002168408,0.00012583267,0.00049833965,0.00014481317,0.00024207946,0.0015881434,0.0003698225,0.0030444916,2.0998808e-05,0.0001173498,0.0006765821,0.008625821,0.074723125,0.020376535,0.004514442,2.762635e-05,2.2526724e-06,0.0051595746,0.00013764942,0.0014353996,2.5560825e-05,3.405262e-05,6.0558956e-05,0.00013480628,0.0069452277,0.00027142555
0TMRCG,8.300991e-05,5.388101e-06,3.5325465e-05,3.6223384e-05,4.1814586e-05,0.00030573964,0.00033315772,8.073474e-05,0.00012350194,0.001149227,0.42734614,4.354723e-05,0.00010613991,5.698893e-06,8.5106e-05,0.00056493754,0.00019059678,5.3270473e-05,0.009846767,0.0012553496,0.00057204673,1.6793436e-05,0.025746116,0.4803815,1.7174e-05,0.0018573728,0.0002513307,7.208928e-06,1.8952176e-05,0.0010499042,0.034818154,2.7571414e-05,0.0006043438,2.768648e-05,4.9711867e-05,0.0004212159,0.011826572,0.00031760646,0.00014185897,0.0001552722
0V4W7T,3.5350859e-06,3.6012634e-06,1.217395e-05,1.324868e-07,1.4262003e-05,7.128771e-07,0.00014712813,0.0002645633,4.751542e-06,0.11750427,7.565227e-07,0.00017080594,4.538883e-05,0.00012816257,6.219723e-05,0.049090136,2.5685687e-05,4.6065583e-05,7.795223e-06,2.767613e-07,2.514009e-05,9.3717106e-05,0.00018177586,1.3413036e-07,3.7724774e-07,8.340214e-05,4.8658014e-05,6.7409746e-06,0.8304896,6.01967e-07,0.00051540625,9.693432e-06,0.0009063143,1.3341797e-05,7.42915e-06,4.2764652e-05,2.0624261e-06,2.1055434e-05,4.6249227e-07,1.893998e-05
0VCD6A,0.00032147413,0.013803029,0.00020398694,0.0036442806,0.003405859,0.025099244,0.009098268,0.003067478,0.018862588,2.142035e-05,0.012184963,0.0018411162,0.0033554297,0.025165237,0.5405261,0.00020425013,0.006906106,0.00010557875,0.00036271536,0.068908386,0.028179845,0.00017649794,0.00028959644,0.00961654,0.029453976,0.0014346986,0.0006340379,0.1085061,0.0001416826,0.019208087,0.014695999,0.0014657871,0.0032973718,0.0001087282,0.000245681,4.097183e-05,0.011217172,0.029828815,0.0032400107,0.0011309488
0XDTVX,2.8806671e-05,0.00013218328,3.684015e-05,2.8662256e-05,4.4531327e-05,5.109166e-05,9.810777e-06,5.4635725e-06,4.4522923e-05,1.2542169e-05,0.0001580264,2.1926417e-05,1.7899805e-06,2.862565e-05,0.00020976865,0.5581386,0.0001610633,0.00021543619,0.00089616596,0.0011797063,0.0021257568,0.000109691486,0.00059794326,0.0029099565,0.014236022,0.0010640844,5.6461326e-05,1.6740467e-05,0.0004396594,0.0004633923,0.0013039579,0.00055071275,6.286677e-05,4.8115373e-05,3.3951408e-06,0.07378708,0.33808488,4.3689386e-05,0.0006481004,0.0020419247
11BJE2,8.6705276e-10,1.02833276e-07,2.4397457e-06,2.0868866e-08,5.112252e-06,4.140321e-09,2.709256e-06,1.1838556e-05,7.4027815e-07,1.4283531e-06,3.9076886e-06,0.0020230112,1.65609e-05,0.00012790263,2.3422251e-06,1.0849241e-08,4.1052125e-08,1.7600242e-07,2.4185558e-08,7.730629e-08,8.9113417e-10,7.333186e-08,4.1256745e-09,6.5952205e-10,1.6852727e-06,2.179705e-08,4.0296904e-08,0.9977915,5.925976e-09,4.6234367e-09,8.051744e-09,1.2156948e-08,1.920518e-08,4.8620095e-06,6.2089606e-07,8.1100715e-08,2.26794e-06,2.1077774e-07,1.035457e-08,3.1446238e-08
11BKYQ,1.0078752e-08,4.6005482e-07,6.091517e-09,1.3955433e-08,4.6329265e-09,6.657578e-07,7.2116177e-06,1.09362574e-07,5.6606304e-08,2.9453453e-05,3.1890475e-09,2.5721931e-08,2.611562e-07,4.2848487e-08,1.2659075e-07,1.0232726e-06,1.0521615e-06,2.5804878e-08,2.466934e-07,0.99983764,1.5461275e-06,6.0047256e-08,6.5245325e-09,4.0274317e-06,6.019885e-08,4.220414e-08,3.319312e-07,3.244428e-07,1.2232935e-05,7.4003856e-06,3.7920262e-08,1.1440209e-05,6.7815456e-08,8.688048e-09,9.2478314e-07,4.21037e-07,1.7459339e-06,3.0035943e-07,5.778966e-05,2.2840795e-05
13DC60,8.21797e-07,3.8072237e-08,6.3943266e-06,8.1169745e-08,1.7732239e-08,3.069266e-08,1.3955689e-06,2.4782443e-08,3.621586e-07,4.1693778e-07,0.00082755287,8.486692e-07,9.832744e-07,1.976884e-08,1.7174017e-07,7.057437e-08,1.0731382e-07,1.0563576e-07,2.8276781e-06,1.97285e-06,1.6993727e-07,6.1813967e-06,1.5820866e-06,3.6315312e-06,0.0035187218,0.9954326,0.000113650305,3.4306806e-05,1.06485395e-07,2.6863145e-08,3.1100382e-07,1.2912935e-06,1.0347344e-08,6.5262446e-07,6.222242e-08,4.0476683e-05,3.6784073e-07,9.505079e-07,3.339398e-07,3.9040253e-07
13MV6A,7.799416e-06,3.6518075e-05,6.716212e-06,0.00014507039,0.0001311203,7.674244e-06,0.0007424689,0.21031685,0.0013826946,0.0005510062,8.088533e-05,0.0016490215,0.0006920855,6.466317e-05,0.0011932788,8.365857e-07,2.080985e-05,4.724744e-07,0.00014471056,4.247955e-07,3.622373e-05,0.00062764424,1.9656925e-06,0.00027284847,1.5177639e-05,0.0012917225,0.58655566,0.19305593,0.0002653423,9.4448166e-07,0.0001022854,7.858736e-06,1.9397396e-05,5.755634e-05,0.00012883227,2.2476504e-06,3.7022784e-07,4.0416042e-05,1.900789e-05,0.0003234483
18IQCE,0.00027465515,0.0008778548,0.037880894,0.00353398,0.033356987,7.953484e-05,0.20618647,0.0005244686,0.018998021,0.00081163534,0.0058960677,0.0007923258,0.00042930018,0.10429335,0.013518231,1.9974966e-06,8.917679e-05,1.0369564e-05,0.54708874,0.00016363063,0.00014607157,1.1923805e-05,0.0021797693,0.00021715723,0.0030864254,7.26484e-05,0.0010129509,0.00893364,2.67833e-06,4.188047e-05,2.2499878e-06,0.0010507394,2.646532e-05,0.0031577982,0.00451033,0.00044026898,0.0002602411,1.2007598e-05,1.8108528e-06,2.5283603e-05
1BG4D0,0.00037851062,0.00064920384,0.00015971578,4.6647685e-05,0.007036713,0.00015941789,8.2953025e-05,9.432712e-05,3.0359586e-05,2.7564716e-05,0.306992,7.81112e-06,0.0074701332,0.0011978068,0.0023679961,0.00020014208,2.795067e-05,0.00011090385,0.008319354,0.0005064585,0.036520403,0.00024833705,0.0045879264,0.25487328,0.012283544,0.0021280425,0.00023560482,0.0017103305,1.1645429e-05,0.0063491925,0.010353574,2.5909476e-05,0.0009772154,0.0011591939,0.00033302122,0.020128898,0.31148475,0.0004293841,8.122106e-05,0.0002125353
1BL9OX,1.801742e-07,8.2233155e-06,7.608043e-08,1.0139692e-05,1.7442752e-06,2.048098e-07,1.0099582e-05,1.9920474e-06,5.060708e-08,4.7245972e-05,2.509631e-09,5.985114e-07,2.0551267e-08,1.2922472e-08,1.1535311e-06,4.330385e-09,2.466892e-07,1.0788703e-09,1.4802335e-07,0.9999018,1.9202878e-06,3.1247772e-08,2.662087e-10,1.98726e-08,5.2120316e-07,2.2158835e-08,3.890668e-07,2.1483452e-06,1.0726898e-06,1.3267461e-07,2.8445277e-09,2.6521045e-07,2.835941e-09,1.2150356e-08,6.1946905e-09,3.101982e-07,1.4548025e-06,3.0082616e-09,2.763551e-06,5.172988e-06
1BSO15,0.99864846,2.546666e-05,2.9116666e-07,1.8921306e-06,4.437992e-05,4.38964e-05,0.00039562074,8.94354e-07,1.3176075e-06,8.280214e-07,6.500349e-07,1.5366909e-07,9.610471e-06,2.685828e-08,7.134571e-08,5.915111e-06,9.547362e-07,3.3619006e-07,7.8885186e-08,1.2206085e-07,1.7824737e-05,4.0250418e-07,2.7447173e-05,4.4139397e-06,1.5920017e-06,3.6515088e-05,2.2551012e-06,5.314865e-07,8.1413955e-06,1.4404891e-07,0.0002537726,1.6700368e-06,9.2715034e-08,4.69354e-06,0.0004444598,2.917767e-06,4.174318e-06,3.2070102e-06,4.910381e-07,4.332076e-06
1D1RIC,0.00046890634,0.00014620763,0.0023365275,0.0013611931,0.0017979945,0.0005845298,0.0006125551,0.0015846688,0.0006081417,0.015936226,0.008857363,0.0014075631,0.16771017,0.005827292,0.014213813,0.025438586,0.0048018456,0.0043440345,0.27684546,0.17002304,0.0042343014,0.00026806243,1.6850814e-05,0.02096457,0.000508119,0.0032230702,0.011188997,0.09450397,0.007408355,0.00027762324,0.00029803155,0.00033366858,0.00019574058,0.0003029078,0.00011941368,4.1528598e-05,0.0007216072,0.0024345687,0.05045844,0.09759393
1GCRV9,1.2246419e-08,1.8212576e-07,3.605332e-08,2.8861118e-08,1.3389978e-09,1.8821131e-08,4.2803963e-10,2.5743143e-09,1.2314004e-10,5.1038473e-10,6.405852e-09,1.1791578e-09,6.629649e-07,3.452942e-10,1.6614651e-09,7.2310473e-09,1.6391647e-08,1.4115901e-09,6.462722e-09,8.064216e-09,4.692274e-09,4.134899e-11,4.0371523e-10,1.3668925e-09,6.7104327e-09,4.184602e-09,4.9748167e-10,3.0547526e-10,2.1825348e-07,3.0542355e-09,7.480562e-09,9.150123e-10,1.4371715e-08,3.217e-09,5.22268e-10,1.9688592e-08,4.755386e-10,6.3700395e-10,0.9999987,1.5887995e-08
1HI3FM,0.0028189125,0.00029321853,0.0043349788,0.00026720428,9.4063e-05,0.00016122828,2.7943146e-05,0.00017220256,0.00037933065,0.00038993085,0.0054986523,0.3360014,0.49408343,9.561702e-05,1.0266923e-05,0.00010983767,0.0020476384,1.25120805e-05,0.0016934933,0.00018575205,1.019205e-05,1.6917941e-06,1.3270557e-05,5.0500853e-06,0.00062129437,0.00028520322,0.00041165153,0.14014673,8.76897e-06,3.4736113e-06,6.261149e-05,0.0023408697,0.0003133898,1.5301057e-05,0.0007682029,0.00015192766,5.1811105e-05,0.00046548955,0.00029190828,0.0053535667
1HNVY4,0.00019737145,0.0008015285,0.0044013243,1.3327359e-05,0.10107607,0.0005194001,0.0030150209,4.0606763e-05,0.0070319753,0.000103659186,0.006239868,6.3129896e-06,0.0037199415,0.15186931,0.036541414,0.00044128785,6.9687494e-06,0.00041578765,0.0022404676,0.0006324168,0.0006784454,0.00016183933,0.00084046024,0.00045703354,0.0042499295,2.1223357e-05,0.004671475,0.0015649669,0.0004392485,0.0013629155,0.00052564644,0.003331754,0.007049295,0.03716827,0.61083096,0.0019387006,0.004017521,0.0013014285,1.6584047e-05,5.8245103e-05
1HWOEA,4.3307948e-05,6.97761e-05,0.001912272,6.164368e-06,1.3545718e-05,0.0002831642,8.059019e-06,1.9956965e-06,5.4964994e-07,1.5727579e-05,2.2333283e-05,2.1114824e-05,3.7571375e-05,2.6240881e-05,1.7979643e-05,0.021506138,1.8452152e-05,5.3498627e-07,2.4944175e-05,0.010949359,0.00021276604,5.630799e-06,0.000828805,0.00042973465,3.140943e-05,3.4474326e-06,3.219282e-05,7.818298e-06,0.7818997,2.2983288e-07,2.1263773e-05,0.16526474,0.00235393,5.536108e-07,2.5294352e-05,4.0417985e-05,0.0129488,2.1690092e-05,0.0008556574,3.6541536e-05
1JUMAD,1.7249399e-06,5.531425e-05,6.7395384e-05,7.255668e-05,0.0012475039,0.0004410724,6.0515587e-05,2.8274368e-05,9.3141074e-07,6.218821e-05,0.002587562,9.352385e-06,0.00027589448,0.00013448075,0.0002773475,0.012684425,0.8273079,0.0021351844,0.00021910532,0.0051932507,4.989359e-05,2.2226863e-05,3.1494587e-06,0.0014138411,5.1969917e-05,3.1271542e-05,1.7126764e-05,0.0003312769,8.832409e-05,0.001299986,0.13306545,4.55182e-06,0.00016211653,1.4047562e-05,1.9903597e-05,1.3856271e-05,1.13212445e-05,0.0018548,0.008226537,0.0004562203
1L0595,0.00038672367,5.2295843e-05,0.0003355214,2.114818e-05,0.00018788246,0.00024292462,0.00016904037,1.40248685e-05,0.0018084807,3.0638766e-05,0.030202065,0.00029643625,0.0010155857,0.015274661,0.0024870324,0.02021431,0.000255118,0.00035796768,0.0008388444,0.028534757,0.014075013,0.0013471483,0.0014438644,0.009709047,0.0014978426,0.018727422,0.00042261163,4.383083e-05,2.1827882e-05,0.16386168,0.4354336,0.00028975273,0.02124694,0.00025586237,5.1904513e-05,0.12706523,0.08850391,0.0057501523,5.2305222e-05,0.0074746353
1LFXRC,2.6680466e-06,6.780298e-06,3.6313576e-08,1.1205996e-07,1.3535407e-07,0.00013256841,6.2215413e-06,0.001848964,0.99660563,0.0008340804,9.852445e-09,3.2630578e-09,2.1237305e-08,2.4634733e-07,1.3258444e-08,1.952516e-07,2.526833e-07,1.3659129e-05,2.0492245e-11,1.7595996e-09,6.7217537e-10,8.4750604e-07,1.2909491e-07,1.31265425e-08,7.980035e-08,1.9421607e-07,4.079194e-08,1.2221248e-07,1.192697e-07,1.2276168e-08,2.006084e-08,2.0700857e-06,1.792366e-08,8.8671595e-06,0.00053574995,1.1481408e-08,1.654655e-07,3.6027388e-09,1.2252962e-08,4.611402e-09
1M6HYZ,0.00083066465,0.00017247921,0.0017654073,0.0005168946,1.3916899e-05,6.5443935e-05,7.365894e-05,2.35062e-05,5.7848825e-05,0.00016447867,0.0015599877,0.0003149417,1.8926385e-05,1.7587878e-05,0.0006239296,0.13024965,3.5032423e-05,0.09523245,0.0036224977,0.00024632478,0.00029887346,0.00027824906,0.6639002,6.129839e-05,0.006194412,0.0019641048,0.0001790523,0.00034639012,0.0002278914,0.00015431091,0.0001264365,0.00020043727,4.2931788e-05,0.00043944333,0.00019094821,0.08579307,0.001010116,0.00033769564,0.0020901386,0.00055839896
1ME9HD,0.0007211572,0.010038319,0.0001511668,0.0022053008,0.00046455333,0.002327644,9.793557e-05,0.0060760914,0.00029178732,0.0010208518,0.00025784137,0.018652074,3.501331e-05,8.319686e-05,0.00046198178,0.07070304,0.0016912352,0.00016067775,0.00019890339,6.936485e-05,0.0031712025,0.024232516,0.35430938,0.007587188,0.14267819,0.13497168,0.0005711774,0.057906,0.0026281807,0.0007930335,0.05144246,0.00011634719,0.0001082361,6.8273876e-05,9.664636e-05,0.045418624,0.042621154,0.013481113,0.000836537,0.0012539866
1MXAWJ,3.4428463e-06,2.3495577e-06,1.4250243e-06,4.1586395e-06,0.00090293854,0.00012342654,1.8430873e-07,7.961264e-06,3.1424624e-05,1.6834252e-05,1.4237631e-05,2.1615701e-06,2.0703465e-05,2.1120282e-05,7.584541e-05,0.0010537843,2.6517639e-05,2.0363534e-06,0.000110778834,3.5885754e-05,0.0002970068,7.1480754e-05,2.319607e-05,0.00045462936,0.0006209316,3.0924035e-05,5.7598404e-06,0.006681663,0.0005725429,5.732829e-06,5.8734964e-05,6.4169258e-06,9.698948e-06,1.2097827e-05,2.2316104e-05,4.1765194e-05,0.0019564203,0.00026838295,5.3411186e-06,0.9863978
